    Finished dev [unoptimized + debuginfo] target(s) in 0.00s
     Running `target/debug/shortest-path-server`
5,4,10547,25,29
4,2,10108,38,38
7,9,10396,33,36
65536,32768,46114,78579,130281
5,4,10631,26,31
4,2,10426,43,67
7,9,10839,35,47
65536,32768,44067,78094,129940
5,4,11062,24,29
4,2,10246,19,21
7,9,10328,48,42
65536,32768,43585,77439,128149
5,4,10809,24,29
4,2,10453,19,21
7,9,10947,50,51
65536,32768,44515,78601,130133
5,4,10196,27,36
4,2,10253,35,36
7,9,10221,35,37
65536,32768,44993,78881,132321
5,4,10798,24,30
4,2,10163,35,35
7,9,10203,35,36
65536,32768,44391,78635,130666
5,4,10327,24,29
4,2,10267,19,20
7,9,11136,35,47
65536,32768,44541,80268,130655
5,4,10975,27,31
4,2,10264,19,21
7,9,10128,34,36
65536,32768,43828,81873,129712
5,4,10107,25,29
4,2,10968,19,21
7,9,10351,34,36
65536,32768,48274,81604,135130
5,4,10098,26,31
4,2,10390,30,22
7,9,10334,43,42
65536,32768,45576,76861,126776
5,4,11761,37,28
4,2,10097,19,21
7,9,10322,35,36
65536,32768,43734,77491,130458
5,4,10570,24,30
4,2,11249,19,22
7,9,10192,34,37
65536,32768,44016,77170,126726
5,4,10730,25,40
4,2,11078,20,22
7,9,10120,35,36
65536,32768,44273,77330,129337
5,4,10416,28,34
4,2,10148,31,23
7,9,10838,35,37
65536,32768,46482,83922,131987
5,4,10491,25,30
4,2,11019,19,21
7,9,10282,47,58
65536,32768,43924,78224,129993
5,4,10129,25,30
4,2,11383,20,32
7,9,11081,35,37
65536,32768,43502,77702,127050
5,4,11763,30,41
4,2,10300,19,42
7,9,10193,39,41
65536,32768,44486,81722,128111
5,4,10750,26,30
4,2,11078,19,21
7,9,10757,48,55
65536,32768,45206,78628,127702
5,4,10222,24,29
4,2,10155,20,22
7,9,10924,35,40
65536,32768,43946,78181,131247
5,4,10478,28,58
4,2,10345,20,21
7,9,10265,35,36
65536,32768,45023,77641,129328
5,4,10809,34,32
4,2,10860,19,21
7,9,10695,35,35
65536,32768,43441,82058,128841
5,4,10687,45,32
4,2,10886,19,21
7,9,10207,47,40
65536,32768,43909,77826,127704
5,4,11146,25,35
4,2,10101,23,21
7,9,11318,35,36
65536,32768,44862,78732,136433
5,4,10543,24,30
4,2,10360,22,22
7,9,10162,38,58
65536,32768,44161,79008,127922
5,4,10666,24,29
4,2,10414,20,21
7,9,10271,41,52
65536,32768,45136,79766,133471
5,4,10839,55,40
4,2,10836,19,21
7,9,10762,34,36
65536,32768,45818,81905,127493
5,4,10201,24,30
4,2,10321,20,30
7,9,10078,35,37
65536,32768,44772,78432,129082
5,4,10307,25,30
4,2,10844,19,20
7,9,10934,34,36
65536,32768,43092,78390,127984
5,4,10743,37,30
4,2,10387,32,30
7,9,10545,35,37
65536,32768,45737,78394,128467
5,4,10897,25,30
4,2,10223,20,22
7,9,11020,39,40
65536,32768,45615,83153,134534
5,4,10456,24,29
4,2,10349,20,21
7,9,10974,42,41
65536,32768,46115,78714,127822
5,4,10947,24,29
4,2,10384,19,21
7,9,11116,35,37
65536,32768,45774,81044,128438
5,4,10335,24,29
4,2,10148,21,22
7,9,10220,35,62
65536,32768,45545,78153,129463
5,4,10655,26,35
4,2,10987,20,21
7,9,11423,35,37
65536,32768,45613,82712,138693
5,4,10650,27,51
4,2,10805,19,22
7,9,10266,35,37
65536,32768,44349,78487,130246
5,4,10327,46,41
4,2,10085,21,22
7,9,10602,34,36
65536,32768,46054,81620,130707
5,4,10169,26,41
4,2,11111,21,28
7,9,11276,53,72
65536,32768,45398,77365,131672
5,4,10925,25,29
4,2,10107,19,21
7,9,10977,37,38
65536,32768,44176,84657,131752
5,4,10616,24,30
4,2,10090,20,22
7,9,10518,74,71
65536,32768,45023,77217,127007
5,4,10680,24,28
4,2,10994,21,22
7,9,11349,36,48
65536,32768,45062,77621,132723
5,4,10221,24,30
4,2,11063,20,22
7,9,10300,34,37
65536,32768,46536,81486,131282
5,4,10786,24,31
4,2,11051,21,22
7,9,10376,37,40
65536,32768,44350,79150,126916
5,4,10483,24,30
4,2,10263,20,22
7,9,10513,36,37
65536,32768,43605,79348,128780
5,4,10165,24,30
4,2,10416,19,21
7,9,10617,34,37
65536,32768,45704,83142,131509
5,4,10933,24,56
4,2,10177,19,21
7,9,10108,35,37
65536,32768,43405,77215,127292
5,4,10819,45,39
4,2,10629,19,21
7,9,10207,35,36
65536,32768,43978,80405,129290
5,4,10739,24,30
4,2,10180,29,28
7,9,10937,80,63
65536,32768,44010,79803,128514
5,4,10942,24,30
4,2,10285,20,21
7,9,10338,35,36
65536,32768,42913,77151,127220
5,4,10624,24,28
4,2,10327,20,23
7,9,10338,95,78
65536,32768,44885,77624,128785
5,4,10353,24,30
4,2,11007,20,21
7,9,10859,35,37
65536,32768,46328,78501,130415
5,4,11057,24,30
4,2,10187,20,22
7,9,11115,50,52
65536,32768,46983,80491,133349
5,4,11153,24,30
4,2,10283,20,21
7,9,11100,35,36
65536,32768,44564,78946,130692
5,4,10470,24,29
4,2,10138,19,21
7,9,10991,52,50
65536,32768,44459,80925,132024
5,4,10507,28,31
4,2,11110,24,24
7,9,10173,98,71
65536,32768,46179,81548,136098
5,4,10547,25,30
4,2,10228,48,48
7,9,10587,56,73
65536,32768,44692,77633,128885
5,4,10587,25,29
4,2,11389,21,21
7,9,10163,35,36
65536,32768,46247,82415,135644
5,4,10548,25,28
4,2,11727,19,21
7,9,10202,34,37
65536,32768,45904,78405,135524
5,4,10322,24,30
4,2,11287,20,21
7,9,10326,35,37
65536,32768,46554,77700,129090
5,4,11294,25,29
4,2,10929,19,21
7,9,11223,68,49
65536,32768,44787,77959,128300
5,4,10816,25,29
4,2,10280,29,26
7,9,11979,35,38
65536,32768,44134,78629,128047
5,4,10887,24,30
4,2,11198,19,21
7,9,10177,46,46
65536,32768,43872,82164,135079
5,4,10931,24,40
4,2,10411,21,23
7,9,10433,35,37
65536,32768,44077,77959,129404
5,4,11041,29,54
4,2,10261,20,22
7,9,10988,35,37
65536,32768,43698,77384,130680
5,4,11209,33,37
4,2,10392,52,37
7,9,10919,37,38
65536,32768,43951,79992,127831
5,4,10481,39,45
4,2,10367,19,21
7,9,10370,34,36
65536,32768,44151,80033,134461
5,4,10235,32,36
4,2,10704,20,22
7,9,10842,35,37
65536,32768,43681,78285,129424
5,4,10210,36,30
4,2,11173,19,21
7,9,11055,36,37
65536,32768,43555,78963,134474
5,4,11067,53,47
4,2,11641,55,42
7,9,11537,35,36
65536,32768,43900,79101,134322
5,4,11902,56,65
4,2,10922,26,36
7,9,10230,34,36
65536,32768,45352,79759,127504
5,4,11506,25,40
4,2,11267,19,21
7,9,10121,36,39
65536,32768,46133,85831,135335
5,4,10994,23,29
4,2,10126,19,21
7,9,10463,56,48
65536,32768,44463,77437,134715
5,4,10594,25,30
4,2,12048,27,26
7,9,10207,35,37
65536,32768,43525,77522,127399
5,4,11053,38,30
4,2,10356,19,20
7,9,11260,50,54
65536,32768,45557,80741,128004
5,4,10276,24,29
4,2,10839,20,22
7,9,10402,35,37
65536,32768,48580,79397,131795
5,4,10252,25,30
4,2,11068,19,21
7,9,10464,34,36
65536,32768,44044,79938,133487
5,4,11458,24,29
4,2,10364,20,21
7,9,10646,36,37
65536,32768,43804,78596,129236
5,4,10121,24,29
4,2,10379,20,21
7,9,10127,35,37
65536,32768,44059,77524,128050
5,4,10377,24,30
4,2,10256,25,27
7,9,10947,48,48
65536,32768,44468,81321,135331
5,4,10696,26,39
4,2,11015,22,21
7,9,10399,38,59
65536,32768,43290,78216,132099
5,4,10389,24,29
4,2,10834,19,20
7,9,10292,35,37
65536,32768,46681,80980,130216
5,4,10759,36,41
4,2,11090,19,21
7,9,10191,78,73
65536,32768,45709,80091,132993
5,4,10527,36,62
4,2,11951,20,21
7,9,10476,73,75
65536,32768,45048,81563,131640
5,4,10290,37,45
4,2,10980,19,21
7,9,10920,34,36
65536,32768,46134,79339,128813
5,4,10855,25,51
4,2,11091,30,22
7,9,10166,50,54
65536,32768,44870,78848,127643
5,4,10976,25,29
4,2,11363,19,20
7,9,10208,46,54
65536,32768,45798,80634,130800
5,4,12035,24,29
4,2,10135,19,21
7,9,10227,36,38
65536,32768,43648,81215,131637
5,4,10257,25,31
4,2,11628,20,22
7,9,10622,34,36
65536,32768,43324,78374,128303
5,4,10284,34,29
4,2,10174,21,23
7,9,10126,33,35
65536,32768,44398,78198,134868
5,4,10364,38,40
4,2,11074,20,41
7,9,11303,38,37
65536,32768,44116,77601,139223
5,4,11624,24,30
4,2,10950,19,21
7,9,10137,34,36
65536,32768,46006,81219,132052
5,4,10598,25,30
4,2,10420,19,21
7,9,10247,34,42
65536,32768,44772,78202,131264
5,4,10385,24,30
4,2,10648,19,21
7,9,11017,34,36
65536,32768,43407,83059,132257
5,4,10217,25,30
4,2,10235,19,22
7,9,10179,35,51
65536,32768,47384,90114,143842
5,4,10962,24,28
4,2,10213,19,21
7,9,10370,36,36
65536,32768,49090,84885,143151
5,4,10796,26,42
4,2,10215,19,21
7,9,10270,36,37
65536,32768,44219,78000,129032
5,4,10860,25,31
4,2,11896,21,22
7,9,11032,35,37
65536,32768,43477,78548,128746
5,4,10901,35,45
4,2,11179,20,22
7,9,10772,34,37
65536,32768,45627,78834,134570
5,4,10455,70,71
4,2,10393,20,22
7,9,10899,35,36
65536,32768,43993,78453,129890
5,4,10136,26,32
4,2,10748,20,22
7,9,10145,37,39
65536,32768,45101,81744,134615
5,4,10583,25,29
4,2,11074,24,42
7,9,11063,35,79
65536,32768,44616,83322,135034
5,4,10462,26,31
4,2,10376,20,21
7,9,10932,36,37
65536,32768,46308,81770,138226
5,4,10741,26,31
4,2,10245,20,26
7,9,11185,35,37
65536,32768,46559,78606,127954
5,4,10249,69,75
4,2,10178,19,21
7,9,10980,36,38
65536,32768,46857,81847,128846
5,4,10440,25,30
4,2,10352,19,21
7,9,11314,36,38
65536,32768,45444,79462,134801
5,4,10968,24,30
4,2,10397,20,22
7,9,11527,50,53
65536,32768,45343,78234,126768
5,4,10594,46,31
4,2,10248,20,21
7,9,10445,39,37
65536,32768,44407,82076,138875
5,4,11015,71,42
4,2,10349,19,21
7,9,10171,35,37
65536,32768,44787,82739,135098
5,4,11917,23,29
4,2,10089,20,22
7,9,11019,36,40
65536,32768,44930,77195,129143
5,4,10800,40,43
4,2,10130,20,21
7,9,10325,35,36
65536,32768,44088,79157,130051
5,4,10106,26,31
4,2,10953,20,21
7,9,10803,35,37
65536,32768,43542,77998,127161
5,4,11489,24,29
4,2,11624,24,25
7,9,10232,36,38
65536,32768,44019,79255,126464
5,4,10867,24,29
4,2,10310,20,21
7,9,12097,43,37
65536,32768,46169,77765,127064
5,4,10855,25,29
4,2,10204,19,21
7,9,10377,34,36
65536,32768,44936,77712,131163
5,4,10193,47,58
4,2,10566,22,26
7,9,10132,34,37
65536,32768,45302,80843,126832
5,4,10949,35,30
4,2,11066,20,22
7,9,11303,35,37
65536,32768,45124,78482,128501
5,4,10648,25,29
4,2,10973,28,21
7,9,10222,36,37
65536,32768,44545,77519,130218
5,4,10118,50,63
4,2,12070,19,21
7,9,11319,52,55
65536,32768,45616,79104,127702
5,4,10922,23,30
4,2,10429,20,21
7,9,10485,48,44
65536,32768,43661,82910,131853
5,4,10953,24,29
4,2,10112,21,22
7,9,10305,54,60
65536,32768,45350,78913,129032
5,4,11065,24,29
4,2,10210,27,31
7,9,10244,35,37
65536,32768,45565,80741,128478
5,4,10536,24,40
4,2,10444,20,21
7,9,10274,38,37
65536,32768,45213,79166,129512
5,4,10181,24,30
4,2,11041,19,21
7,9,10188,42,60
65536,32768,44689,77428,131190
5,4,11630,25,30
4,2,11645,20,31
7,9,11714,55,47
65536,32768,45898,80787,127779
5,4,10557,25,29
4,2,11011,19,22
7,9,10434,35,37
65536,32768,44122,82628,130502
5,4,10506,24,30
4,2,11399,28,31
7,9,11625,50,53
65536,32768,44313,78731,127671
5,4,10264,24,30
4,2,10286,39,22
7,9,10340,34,37
65536,32768,43580,77706,131420
5,4,10183,44,138
4,2,10169,19,22
7,9,10306,34,36
65536,32768,44483,78963,126996
5,4,10899,35,50
4,2,10895,19,21
7,9,10666,35,36
65536,32768,43459,84361,135006
5,4,10692,25,31
4,2,10880,19,30
7,9,10167,53,62
65536,32768,45967,77011,129911
5,4,10902,44,48
4,2,10195,23,28
7,9,10926,34,37
65536,32768,44851,81328,132385
5,4,11122,34,36
4,2,11856,21,22
7,9,11170,34,36
65536,32768,44980,79280,130118
5,4,10134,33,32
4,2,10848,20,21
7,9,10156,39,49
65536,32768,45622,77374,128007
5,4,10974,42,42
4,2,10730,19,21
7,9,11523,34,36
65536,32768,45240,77108,129005
5,4,10530,24,30
4,2,10952,19,21
7,9,10936,33,35
65536,32768,44804,78425,128469
5,4,10386,25,30
4,2,11027,20,23
7,9,10354,44,37
65536,32768,45037,78023,137475
5,4,10095,24,30
4,2,11390,22,22
7,9,10470,38,39
65536,32768,44996,80845,134356
5,4,10205,27,31
4,2,11008,36,35
7,9,10840,49,45
65536,32768,45173,78566,128642
5,4,10171,26,30
4,2,10222,19,21
7,9,11193,35,36
65536,32768,45087,78537,135281
5,4,11768,24,29
4,2,10527,40,34
7,9,10222,80,42
65536,32768,47772,79902,128300
5,4,10694,24,55
4,2,10913,20,21
7,9,11272,35,36
65536,32768,45562,77518,127709
5,4,10818,28,33
4,2,10085,35,23
7,9,10251,35,36
65536,32768,45212,85035,132985
5,4,10198,24,30
4,2,10806,18,20
7,9,11040,34,36
65536,32768,43927,77960,128813
5,4,11040,25,29
4,2,10224,20,22
7,9,10890,34,36
65536,32768,44139,79982,127340
5,4,10328,25,30
4,2,10360,20,22
7,9,11062,40,40
65536,32768,43650,78239,127708
5,4,10965,33,31
4,2,10248,20,21
7,9,10197,41,39
65536,32768,45076,79121,132622
5,4,12069,25,30
4,2,10800,30,22
7,9,10732,34,37
65536,32768,43411,79569,126991
5,4,10324,24,30
4,2,10138,31,22
7,9,10290,35,37
65536,32768,43596,77234,129912
5,4,10080,24,30
4,2,10554,20,21
7,9,11360,34,36
65536,32768,44676,77805,126977
5,4,10221,23,29
4,2,10303,20,22
7,9,10271,48,65
65536,32768,43322,77995,127607
5,4,10367,25,30
4,2,10463,19,22
7,9,10167,49,38
65536,32768,44471,79673,129587
5,4,10222,25,30
4,2,10650,27,31
7,9,10952,35,37
65536,32768,44261,77646,127347
5,4,10741,25,29
4,2,10384,21,30
7,9,10658,35,37
65536,32768,46589,79568,128384
5,4,10388,25,30
4,2,10261,20,22
7,9,10282,41,41
65536,32768,43492,76894,131529
5,4,10638,25,39
4,2,10389,30,41
7,9,10519,34,37
65536,32768,44624,79355,129496
5,4,10260,25,30
4,2,10229,20,22
7,9,10903,34,36
65536,32768,44171,78636,127991
5,4,10261,25,30
4,2,11311,20,21
7,9,10291,46,38
65536,32768,44196,80452,134772
5,4,10437,55,53
4,2,10247,29,32
7,9,10621,33,36
65536,32768,44682,80321,129983
5,4,10902,25,30
4,2,10317,20,22
7,9,11108,35,36
65536,32768,43538,78163,129940
5,4,11438,26,30
4,2,10061,19,21
7,9,10421,55,48
65536,32768,43011,80837,128734
5,4,10974,24,29
4,2,10328,75,53
7,9,10903,48,50
65536,32768,44248,79318,130563
5,4,10542,48,62
4,2,10377,20,21
7,9,11130,35,37
65536,32768,44736,77160,127942
5,4,10609,24,28
4,2,10378,19,21
7,9,10807,34,45
65536,32768,45151,76919,128201
5,4,11154,25,30
4,2,10850,40,34
7,9,11840,34,41
65536,32768,43338,79826,138255
5,4,10523,43,48
4,2,10849,25,25
7,9,11405,61,53
65536,32768,45567,80743,138973
5,4,10201,25,41
4,2,10332,24,23
7,9,11914,54,275
65536,32768,44449,80678,136093
5,4,10143,24,29
4,2,10999,19,22
7,9,10322,38,39
65536,32768,44334,77597,129934
5,4,10355,25,39
4,2,10787,30,32
7,9,10776,35,37
65536,32768,44605,79542,129261
5,4,10733,33,37
4,2,11055,29,34
7,9,11393,39,52
65536,32768,43821,77682,140363
5,4,10242,45,51
4,2,10755,28,32
7,9,10550,35,37
65536,32768,45217,79652,131559
5,4,11441,25,41
4,2,10429,19,21
7,9,10332,51,55
65536,32768,46129,80002,133067
5,4,10996,25,30
4,2,10123,21,22
7,9,11317,35,37
65536,32768,45180,81096,129663
5,4,11013,25,33
4,2,10192,22,25
7,9,12073,36,38
65536,32768,43752,79194,133354
5,4,10949,35,49
4,2,10911,19,21
7,9,10544,54,69
65536,32768,45285,76835,127592
5,4,10239,24,30
4,2,10367,21,21
7,9,10567,55,46
65536,32768,44148,79273,127779
5,4,10689,25,30
4,2,10823,20,21
7,9,11928,44,41
65536,32768,46526,79285,130118
5,4,10558,27,80
4,2,10967,21,23
7,9,10549,46,43
65536,32768,45559,77410,128362
5,4,10397,25,33
4,2,11752,20,22
7,9,10386,52,56
65536,32768,46474,79855,128235
5,4,10447,24,29
4,2,10147,36,27
7,9,11269,40,50
65536,32768,45249,79266,130663
5,4,10839,25,30
4,2,10995,24,31
7,9,10149,35,38
65536,32768,44334,78417,129412
5,4,11039,25,29
4,2,10100,19,21
7,9,10776,35,37
65536,32768,43984,77999,130001
5,4,10253,24,28
4,2,11017,20,29
7,9,10274,34,36
65536,32768,43594,79399,126955
5,4,10892,25,30
4,2,10157,19,22
7,9,10259,35,37
65536,32768,45643,82410,134900
5,4,10443,24,30
4,2,12017,19,21
7,9,10377,59,52
65536,32768,44766,81622,131935
5,4,10483,38,34
4,2,11337,21,21
7,9,10344,55,78
65536,32768,44196,80252,134439
5,4,10379,25,30
4,2,10258,19,21
7,9,10870,36,36
65536,32768,45168,82462,132108
5,4,10246,24,28
4,2,11859,20,21
7,9,11350,34,35
65536,32768,44046,77503,127815
5,4,10775,26,30
4,2,11922,19,21
7,9,11159,34,36
65536,32768,44551,81767,136571
5,4,10845,24,29
4,2,10689,27,24
7,9,11163,35,38
65536,32768,43489,78006,130440
5,4,10792,25,30
4,2,11029,19,21
7,9,11332,40,51
65536,32768,43990,79279,128999
5,4,10548,34,38
4,2,10667,19,21
7,9,11047,35,37
65536,32768,43615,81170,129282
5,4,10291,34,58
4,2,10293,21,22
7,9,10625,34,36
65536,32768,45978,80923,135765
5,4,10945,24,29
4,2,10168,39,51
7,9,10348,34,36
65536,32768,45071,83201,129858
5,4,10427,35,63
4,2,10796,19,21
7,9,11025,36,67
65536,32768,46053,79956,132987
5,4,11118,24,29
4,2,10470,19,21
7,9,10353,40,39
65536,32768,45671,81956,128284
5,4,10488,35,59
4,2,10714,28,26
7,9,10823,34,37
65536,32768,43032,78403,128053
5,4,10530,24,29
4,2,10243,19,21
7,9,10868,35,37
65536,32768,44208,78890,129753
5,4,10597,24,30
4,2,10235,50,22
7,9,10232,43,65
65536,32768,44385,79434,129311
5,4,10923,36,43
4,2,10178,22,22
7,9,10343,34,35
65536,32768,44391,80543,134620
5,4,10911,44,30
4,2,10239,19,21
7,9,10361,55,58
65536,32768,44625,77491,127314
5,4,10627,24,30
4,2,10353,19,21
7,9,10254,37,38
65536,32768,50308,77975,126733
5,4,10131,39,41
4,2,10639,19,21
7,9,12109,38,57
65536,32768,45171,77250,127531
5,4,10494,29,35
4,2,10770,24,24
7,9,11157,35,37
65536,32768,44880,80481,127461
5,4,11101,33,34
4,2,10201,29,31
7,9,11477,35,37
65536,32768,44214,77862,130305
5,4,10786,34,39
4,2,10115,20,21
7,9,10978,36,37
65536,32768,43155,79900,127977
5,4,10200,44,31
4,2,10488,20,21
7,9,10306,70,45
65536,32768,43693,77996,127582
5,4,11006,23,29
4,2,10344,19,21
7,9,11206,35,37
65536,32768,43753,78281,129537
5,4,10342,37,55
4,2,10954,20,21
7,9,11116,42,37
65536,32768,45638,79493,127975
5,4,10999,24,29
4,2,10360,30,33
7,9,10901,35,36
65536,32768,43981,78222,128320
5,4,11042,34,35
4,2,11228,19,21
7,9,10202,35,36
65536,32768,43708,78326,129046
5,4,10730,24,29
4,2,11027,19,21
7,9,10278,35,37
65536,32768,43733,78172,126859
5,4,10551,24,29
4,2,10479,20,22
7,9,10362,34,36
65536,32768,44656,80872,131137
5,4,10908,25,29
4,2,10110,19,32
7,9,10153,36,38
65536,32768,44752,82245,127703
5,4,10544,25,30
4,2,10234,42,40
7,9,11071,35,37
65536,32768,44055,88679,127721
5,4,11019,24,29
4,2,11010,19,21
7,9,10455,35,37
65536,32768,42846,77158,127796
5,4,10888,23,29
4,2,11013,19,21
7,9,10989,34,36
65536,32768,44240,76838,128396
5,4,10160,29,44
4,2,11754,28,31
7,9,10282,35,37
65536,32768,45795,83400,133836
5,4,11062,35,48
4,2,10721,26,24
7,9,10188,68,46
65536,32768,44226,78462,128292
